current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210603-00:06:21,98.06786837963914,93.0658315051907,23.311938876401904,7.830966693842489,69.77598279550182,186.55989100537994,361.0068038013734,695.9993477196848,222.79329918501145,1.8274107070268288,1.8231621147904422,1.3319523032277019
210603-00:06:22,60.13495065346791,14.541641164976838,83.9096596554425,68.33835634087329,45.08896859536651,875.4818871834614,342.34779044691277,558.516052467813,876.0957269952896,1.9996315549779309,0.9436025164765414,1.0178768884957996
210603-00:06:23,91.90260055360807,94.11252192385625,32.130036244767915,6.73689355701077,39.77071391632163,35.0161867306662,130.34402747283025,17.321027713813496,847.7143038945372,0.7197064260932062,0.9803074219161265,1.5120075460847633
210603-00:06:24,46.5144132258883,90.47675594379167,11.478342502565543,74.66432100345958,11.10404747325905,719.5497744755985,868.2223304449672,44.104318084050796,599.4003766381047,0.2857888133874005,0.2710369699047477,1.65412019434207
210603-00:06:25,76.86692560186388,28.287340091472945,17.063492290409886,51.64685608506665,63.63244738564856,739.3020986443989,513.5657945074282,762.9699391371385,182.4653298250588,1.279983547006973,1.1979268019088098,0.1868003887169678
210603-00:06:26,59.79849035481536,67.17777744101406,48.839394765522925,67.8713606102633,45.70108789395918,894.1171364478034,216.62885232559026,968.6553202523306,969.4220957790753,1.3766776881237952,0.9810583187328559,1.5724412473631557
210603-00:06:27,54.773489893854176,83.77165641535126,15.142002219406193,48.94194254253031,44.60628800864739,97.27098374699573,616.3697515476521,546.3766863690327,948.3236167270742,1.481815664502734,1.0442027083117558,1.7123161678088403
210603-00:06:28,62.00962871734062,86.42788963099214,44.176640847986945,2.2473495398469323,60.487445932068404,181.26830272929263,39.22542564404796,200.25274927273017,84.5543077807256,0.2577965427515154,0.04412677675921506,0.13642716924592402
210603-00:06:29,66.02866304967029,4.126818838596824,73.29885788561572,90.49094922718469,62.26849834164491,875.6012130732204,220.02436904763823,616.3769453019304,366.1867225308901,0.5130502553144569,0.6222298433946805,0.6821085152610813
210603-00:06:30,24.30272849452776,34.1666869254729,91.83680259644929,42.10127333102349,12.745226179702652,87.48322578558843,378.2895810470703,649.5870415067251,581.8423716939948,0.573682034194376,0.41686946161567295,1.4662218808529281
210603-00:06:31,58.88686344474665,67.82818325560596,52.07490918251737,56.9887472516327,29.579086239739627,760.1858168554554,704.7194879822396,939.8313078948211,798.1914734704445,1.4057447237591436,0.22042218139457348,0.9900925161989966
210603-00:06:32,39.50219059436309,52.655106249698534,56.24985085869461,92.42398168530599,53.27167303395704,339.6061681971021,37.97945798089053,607.0992611155528,324.7882946770302,0.04525834261868966,1.4887442796264285,1.9258118784190974
210603-00:06:33,51.64245545048074,65.73942167062853,72.85563529547684,34.61000102836489,45.13867026960454,295.6191164096128,326.7201296694999,601.7965946140408,583.719460543513,0.43083025384324536,1.5979911670597373,1.8145988590543498
210603-00:06:34,1.5607924920807092,86.53397616957209,29.221880451994476,10.722906659284314,99.21353771356556,854.6985754479437,960.1479238211967,606.1080723195757,263.2606773668146,0.9384910325190965,0.1818197335762528,1.543552705006652
