current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210611-22:53:06,55.866133125250904,31.030939096656805,42.25097772705833,91.77292164423363,0.7599756736785701,594.1205848961531,447.55028226038974,182.69266099000436,342.9902331373402,1.8117970569988855,1.7181581677176798,1.1551304776854794
210611-22:53:06,10.879692958912372,89.32807491364404,41.68688423682716,43.740986247090696,2.761435503824905,786.5037939515449,815.3356448203689,40.1570630420145,504.861425820593,1.2094475545186374,0.40348252675764895,0.3175055356453551
210611-22:53:07,14.524057560490657,24.288187407045527,34.213681439760094,61.46373507767194,92.72024100013834,608.0154653109171,225.3956830164474,506.1221550689471,16.032475338359276,0.08964776059904578,0.0870169338340736,1.7110594301897453
210611-22:53:07,7.986524744116094,65.49216581868453,68.16069975561678,76.7532241604273,27.926391827323837,910.2815771611013,90.73689468249214,722.6471854994155,322.36247948717255,0.5354626692417852,0.9410943459600865,1.5909363872322646
210611-22:53:08,68.37415229200491,10.902322329862212,95.15841238144212,74.81504131529377,18.9554097025052,477.4581104311195,770.0341780739661,413.8248749976936,67.91003336785839,1.4437445302951322,1.2333311838775833,1.0563767671818902
210611-22:53:08,49.18161121043332,44.588073029115435,27.598945242036898,58.4683217754556,72.98584867263234,177.26742047075038,696.0554230985423,161.87433026965914,525.6452713394478,0.24901724325920416,0.7404689261041708,1.4227243159086778
210611-22:53:09,13.111387923669987,52.70114315436201,60.88477221676734,82.19396148146974,99.68064344512314,726.5797454881609,459.4149370703353,504.7429948467066,714.9598252172382,0.35628185710541116,0.46258717308215647,0.5225821230335783
210611-22:53:09,14.281988012499538,41.357801596317536,19.250443262140415,11.017140529496338,24.813437412033956,399.5697583347536,394.6863189028336,9.543991497178217,39.901735562703266,0.8545894355473376,1.861739731978471,0.5601617594276795
210611-22:53:10,62.41431673573374,42.57818493502167,0.46956348805526904,16.31453747922781,6.231166493066976,380.4484363583344,25.350507409791945,413.9201727919154,416.29944804374605,0.6124522931049801,0.7321178257780541,1.4617648216775114
210611-22:53:10,46.93073978589906,18.756769784809446,41.89062851121336,55.9305124774203,3.509225389000925,746.692783557654,488.5709315708685,646.7199385870703,563.7435578915561,1.114496054797222,1.5936517243784902,1.6954205223414218
210611-22:53:11,61.8773863416604,42.229529593207204,27.654895878538788,42.2551127543246,84.50285192195007,954.4088145184726,672.3063552585841,374.18881309577665,741.0922469062036,0.1041380781979977,0.04132552772392417,0.9312212656016972
210611-22:53:11,63.5394134885457,31.603170232560927,50.87434389838532,71.64492386167248,77.38826020560559,954.3935032312792,944.0348066436005,773.6883042290317,640.0084428144156,1.7391568999355742,0.5094152016519451,0.15989367882354366
210611-22:53:12,0.4059012686998076,98.45346653409894,22.89585809909279,87.97170685655591,66.67087076025818,347.064401599014,644.692233164812,610.5104192574405,221.19083445806731,1.5086391164134274,1.6630721479887127,1.7788811827978737
210611-22:53:12,60.65324845882773,78.85080384581731,66.37847471153418,46.72050470551326,17.149193810664332,690.1108941795238,308.8698709352846,150.26260603489462,180.35346823774222,0.2368833813019997,1.4854495530538443,1.809134963192663
210611-22:53:13,7.554722577720646,35.57030191432785,73.70693121005895,2.3132903662733018,5.262448546579302,963.2470892652343,368.0943619496783,608.9450408996555,417.57590949311606,0.23682755998237992,0.411831377222704,1.9291092347542393
210611-22:53:13,59.07556732168541,44.047242470312575,61.2684101021854,66.99379945423331,63.664070590688404,360.647024803728,475.47525457875184,239.81437288524666,660.4883867702995,1.5645662851604267,1.328229095919444,0.45414527498961554
210611-22:53:14,3.7199175823089794,3.2302698500497273,37.042911681249905,7.102355005141192,97.09859072638638,740.4990882191032,637.3691689552971,570.7932694979999,119.62027981091394,1.1241387352551837,0.8051472211233688,1.2919893773484659
210611-22:53:14,20.95083024860634,48.51295305417908,79.02104880458693,45.96764521338705,40.42459348647206,714.7034795413905,57.83016376090322,841.4291967472062,826.6491573005466,1.4266568028360722,1.873998197246782,0.07913706979084423
210611-22:53:15,24.83703213761408,47.047204321213556,20.57843207633281,58.20146140138408,91.54501765959846,225.0974947063964,802.5244765680906,899.4416673033329,643.7472813087112,0.0482791256219639,1.0915920967260504,1.2568633382762633
210611-22:53:15,14.75821733060249,80.82551343119295,22.26258002912711,10.242663261532957,93.44313493902116,983.8898420631009,203.91459680411728,71.97484453988956,911.0733286075847,0.31196548015182723,1.3621923325874896,1.0777521649648756
210611-22:53:16,28.8968878482526,16.4573579640086,1.6347659707624307,99.6273502969025,16.84881222989737,548.6134149446123,788.7110624247655,95.49176917791414,618.1448893004997,0.3421120764093468,0.17068302213937137,1.821559131565797
210611-22:53:16,57.5127687613017,11.713191715991611,63.93286874465819,27.65396776822351,11.576548173794421,444.8109161034483,693.1085869402892,183.97686258704184,727.7083340922338,1.0457324776863124,0.9355530507810712,1.426317928488701
210611-22:53:17,10.25908696636424,9.595941471170367,28.368492696017434,4.189390468263754,50.85715855355317,524.1311275667978,359.9562187796962,154.83142811466777,204.56019223269428,1.3086374695020624,0.39697488400095193,1.9224246120239334
210611-22:53:17,69.88399290001232,28.361420034365626,67.66522447409878,74.37426902916307,19.669660198229977,759.280940679922,228.50438236543457,47.54501908116138,509.89866469299784,1.7125932094618763,0.139021617069379,1.4448824989263798
210611-22:53:18,64.95671160902934,83.05540665201711,34.767142056510025,50.656671777117914,12.503719344948493,309.2889875693685,862.2675998412832,156.6456910239442,436.90861772533884,1.4185132274840409,1.7340703079452653,1.2409922825294353
210611-22:53:18,15.318276555988653,16.231569518615363,65.54813732088395,37.401300001385366,57.979180698475886,808.4080349154575,644.6176569355626,134.9343724165909,60.64186231844726,1.951324337703799,1.8899017770157638,1.2854771735726787
210611-22:53:19,60.609787120954266,46.6732766326567,70.3469054423119,90.83123492813009,17.864929954713492,505.70911846817046,210.20521632288336,132.92714729856004,669.6972472393896,1.2847982608538397,1.6140353159946108,0.3106474679942637
210611-22:53:19,25.455653334237702,46.62677685976278,28.933157066596806,15.890645434925988,89.26952094540316,89.10151403780542,567.444307800384,428.2267303527162,966.9747638027258,0.13696569034490302,0.30265539004864106,1.2351834272418685
210611-22:53:20,68.97833367737528,67.38116601297885,37.792632405828016,26.916983522146655,65.83224001958908,181.96394512916837,627.62484451218,445.7099160243979,887.4968295550053,0.84284630794903,1.3546367029172035,0.40300858972549936
210611-22:53:20,46.49388199340372,41.64013678985518,26.709275787922394,77.78636451053633,76.52840820289998,437.5567962395868,331.2585525803571,982.0941087261808,225.7637623383002,1.6285801669250797,1.6875653447226733,0.059775219180505657
210611-22:53:21,22.898290390787267,24.72339346060226,83.0678851853998,97.08126632356783,54.23552336585617,933.6728315835016,104.51307406167543,438.93917035845067,231.67921077726228,0.015673303918811277,1.672242151214997,0.6552936989872533
210611-22:53:21,60.974166577387045,22.28672711236922,94.74798138396757,62.71127995104293,50.26953599686878,189.16430462451393,78.52056511121653,51.35489079725364,801.1780730996601,1.6197717872883564,0.610923058658253,0.9106426112800741
210611-22:53:22,5.013993148691687,47.808892261687696,70.96029834988195,58.06261327632958,7.231297423600469,144.82851657177864,999.3117982662075,821.833581631123,436.586374723965,0.25195218000422237,1.449950378392052,0.9197940249856755
210611-22:53:22,44.545866132325315,8.53643503769863,82.45727218318599,7.623322873821703,81.66275625369704,747.3671109289214,418.23379678984196,569.262654963838,577.5240003016495,1.022495792129918,1.4783883821128532,1.1990337828985556
210611-22:53:23,7.169893149978791,50.793575324423266,73.11389948225447,56.31435554010641,51.66459303079199,666.9351877573088,754.3276168264646,625.1549965056586,458.0399645089261,1.1037318385783825,0.4777001216016965,1.536611912129967
210611-22:53:23,15.638569052391123,54.22437206344869,38.565944751967805,44.046677807501744,85.16186570148541,377.182955570183,782.0368649327056,788.1624125707881,89.19594254105156,0.7775164942096611,1.5529544476401151,1.4157992455047796
210611-22:53:24,57.956934903416396,3.417620574499314,70.82338080154015,98.32074204740738,10.78618547443062,933.1259010475347,867.482559644462,529.3621943938696,790.9668119835702,1.113512626377317,1.8678150681170098,1.000237412003486
