current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210614-00:34:51,29.429979052035723,73.59581476300978,69.30895880406118,68.02517919691529,14.827861884033167,80.15733835115091,343.5267430147293,75.05284605380602,506.549212576069,0.755339219002032,0.6042429482225027,0.8138585744464588
210614-00:34:51,45.79181365363545,96.50435563574142,15.0843916868727,8.138884862957397,25.71760365586575,41.07819533516477,875.7836558514746,2.821831660849039,563.7991566403999,1.5555616325114598,1.5052329165785685,0.05837585317132499
210614-00:34:52,42.75166343734053,77.86377834256777,57.81775105351758,8.128245244604448,57.728655844267095,527.79309196577,394.6778438202149,817.1291611232825,955.7540103430952,0.7167753836115622,1.7150432954925003,1.8718751020254976
210614-00:34:52,27.69650861495314,55.51130127388543,81.86231283297323,28.97940836135642,9.15299977988714,298.1103195483231,15.846222386747378,520.1937101215481,10.160793288392478,0.1548672773247184,1.2883531852750252,0.3969281902741053
210614-00:34:53,3.585230360984897,1.4339871208128074,62.72746486511301,2.681516061490108,78.33771728903093,710.0927633783671,224.7167174785053,526.7819881104358,213.36900985655473,0.3702009755695683,1.9470129723855407,0.7226857849064778
210614-00:34:53,33.248491193995875,8.06996243493765,42.578825823015684,36.61768269166379,79.66544197890536,159.04607705763095,476.25799183120176,336.44608642946747,609.2951274854114,0.025606289768427937,1.0773451612379852,1.0152258076405283
210614-00:34:54,6.968459624594621,9.666105365016442,15.916223007770181,81.07877806370794,20.558425267244683,890.9218077551226,730.556702413497,179.13282517502606,105.31347761600729,0.01954768859741285,0.5796357426166117,1.0329464714626966
210614-00:34:54,55.501295560317196,61.705814605793584,7.092229871030121,10.50388919661609,83.33668104004343,287.2317111769664,207.44606487358175,983.4728045228543,829.3027357647816,0.8451575362130799,1.7102841663155737,1.5967667852643925
210614-00:34:55,7.183392941012738,98.23544638158181,27.149192181809354,59.802980165452844,10.507350325872178,895.6071498920661,206.24310936819222,460.01490336717796,307.4573296496399,0.7689723044635144,0.27227295256287554,0.4819473962087273
210614-00:34:55,47.961026465879705,83.1154704726407,79.55532739365616,2.819326845699377,42.57038849715206,127.42455727902757,963.8335641538981,571.0841144793953,816.4177407599398,1.2540721574798566,0.715030056075248,1.4336009989860108
210614-00:34:56,29.48620442338566,96.82666489348725,69.76976673446622,76.85967862360482,60.2071182509116,607.9820373089638,535.0595364021301,693.5364448639664,961.4437439940588,1.6083125829685487,0.5129010548971438,0.6714879063160697
210614-00:34:56,5.052140772283344,30.730067644595348,87.31852838630907,44.179314894068035,6.409203069247127,833.8795725745701,153.12795164161264,312.19222933668357,458.8849594132346,0.9751320928746128,1.2881815575763331,1.3579056800367495
210614-00:34:57,47.699085940940606,62.03573091150402,20.4498755306625,60.08593174538866,5.714953259618394,568.5610333615656,811.5638803000032,447.7916919319123,990.7485277003879,0.48704676724606677,0.9906288774721739,0.9551231693020252
