current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210616-01:11:37,53.14311993703801,92.80715365735306,3.4236027608071984,22.508105802680756,12.301447367455054,664.6216171098457,472.05128407143184,336.5892407000949,740.8430573762772,0.31799538602731814,1.7609702017691988,0.9483720717463298
210616-01:11:37,51.285069328285616,45.237803511406696,21.87828432708735,66.39131750525668,35.24040613541553,999.2712320848234,676.6356723001012,68.77165943596364,580.5306234697958,0.6732670652717292,0.511670973917637,1.3080497258368486
210616-01:11:38,3.65999507426089,46.66204490872017,14.131027571768273,79.60450920306204,35.264445445082245,409.0179253110339,755.230979018667,723.3791811223632,513.3790033455741,0.16556401637993812,1.3363688047783608,0.3722785230154413
210616-01:11:38,23.631384269434093,64.17963431908842,67.75750111440824,77.89556158519618,17.695329830352392,757.4393576262237,706.8493531227225,495.84132732395614,771.8195664596631,1.6547040807835613,0.7818930347527664,1.274070296909938
210616-01:11:39,64.61423352864736,72.49805673342708,77.97261660778145,7.348734996866746,94.94002117569977,941.4796237210942,516.8427011497564,724.5368116985414,754.6593019431239,1.8563875738437572,0.2162825818588774,1.427929163836283
210616-01:11:39,29.644091965379705,86.75966632145105,99.49054000140517,22.75214348899408,34.986647046920375,687.4944749464499,701.5748560726181,184.0253402994547,375.5420557758404,0.18630001808557495,1.0160659847790017,1.9540270492630443
210616-01:11:40,41.62045765419863,99.06121508651538,60.39286189041264,90.74846085592415,94.040346437193,651.7500995020264,395.17990839224194,310.7788845367705,845.4632801976833,1.1475215377103793,1.7968631783206797,1.3728280702232616
210616-01:11:40,57.190374550077124,43.85481535424305,71.84991209544364,69.16992144881078,80.76087080181028,666.2039189651687,978.4190289779135,526.283533226371,984.2974123919863,1.0950291154005602,1.9334419700215666,1.974114422285659
210616-01:11:41,4.016261636939099,42.874277182062,8.52259910942762,50.546950727514314,62.54924948244033,509.6943190647981,720.0587905653317,727.8361615687598,179.7064008797351,0.459293624880152,1.3667355088157673,0.22811107426484067
210616-01:11:41,42.21308019520642,11.797142280570094,80.45543227642875,89.82626131911427,11.216864987600994,961.7223641800323,701.3851291281042,368.47494794206284,134.25491500428964,1.896964230706004,1.4015940995144642,1.3931497406309417
210616-01:11:42,34.454441950892154,12.315424001887,81.87988358166693,14.200985851193138,30.002959431591016,763.038597323768,129.03206068013552,987.1395008266609,350.0299094917524,0.5756542320205167,1.7007129222784272,0.07125708073623316
210616-01:11:42,4.222930835903753,24.65723428105865,91.68282281889793,18.867775239107086,26.196312821362778,596.4755886319142,117.07879706245039,634.8225866411249,75.3806951465813,1.3240459011388006,1.8693229324659784,0.9137058033844687
210616-01:11:43,20.10918814685534,15.967135884899509,37.99609300712571,7.11506034582473,30.238284148887274,808.6285493229492,343.4168047734042,326.8757388599919,998.6398913598736,0.004100214262490409,0.6324553696528241,0.4886084587656516
210616-01:11:43,20.374037622280476,20.733625816554657,15.835850858418821,91.75226315190139,75.49001196761255,739.0533735904802,871.1144217827887,929.4082877465754,711.8734244170462,0.17821580577582186,1.2842565478137442,1.0318953646295028
